Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
"11","'040","Austria","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","0.2","E"
"11","'040","Austria","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","0.3","E"
"52","'031","Azerbaijan","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","2.87","E"
"52","'031","Azerbaijan","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","2.93","E"
"52","'031","Azerbaijan","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3","E"
"52","'031","Azerbaijan","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.09","E"
"52","'031","Azerbaijan","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.28","E"
"52","'031","Azerbaijan","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.45","E"
"52","'031","Azerbaijan","7007","Cost of starchy staples","6226","Value","2021","2021","PPP dollar per person per day","0.65","E"
"52","'031","Azerbaijan","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.73","E"
"52","'031","Azerbaijan","7008","Cost of animal source foods","6226","Value","2021","2021","PPP dollar per person per day","1.04","E"
"52","'031","Azerbaijan","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.46","E"
"52","'031","Azerbaijan","7009","Cost of legumes, nuts and seeds","6226","Value","2021","2021","PPP dollar per person per day","0.35","E"
"52","'031","Azerbaijan","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.32","E"
"52","'031","Azerbaijan","7010","Cost of vegetables","6226","Value","2021","2021","PPP dollar per person per day","0.44","E"
"52","'031","Azerbaijan","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.26","E"
"52","'031","Azerbaijan","7011","Cost of fruits","6226","Value","2021","2021","PPP dollar per person per day","0.63","E"
"52","'031","Azerbaijan","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.13","E"
"52","'031","Azerbaijan","7012","Cost of oils and fats","6226","Value","2021","2021","PPP dollar per person per day","0.18","E"
"52","'031","Azerbaijan","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","0.7","E"
"52","'031","Azerbaijan","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","0.7","E"
"52","'031","Azerbaijan","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","0.7","E"
"52","'031","Azerbaijan","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","1.2","E"
"52","'031","Azerbaijan","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","0.7","E"
"52","'031","Azerbaijan","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","0.1","E"
"52","'031","Azerbaijan","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","0.1","E"
"52","'031","Azerbaijan","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","0.1","E"
"52","'031","Azerbaijan","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","0.1","E"
"52","'031","Azerbaijan","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","0.1","E"
"12","'044","Bahamas","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","4.28","E"
"12","'044","Bahamas","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","4.39","E"
"12","'044","Bahamas","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","4.36","E"
"12","'044","Bahamas","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","4.49","E"
"12","'044","Bahamas","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","4.66","E"
"12","'044","Bahamas","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.57","E"
"12","'044","Bahamas","7007","Cost of starchy staples","6226","Value","2021","2021","PPP dollar per person per day",,"O"
"12","'044","Bahamas","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.85","E"
"12","'044","Bahamas","7008","Cost of animal source foods","6226","Value","2021","2021","PPP dollar per person per day",,"O"
"12","'044","Bahamas","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.66","E"
"12","'044","Bahamas","7009","Cost of legumes, nuts and seeds","6226","Value","2021","2021","PPP dollar per person per day",,"O"
"12","'044","Bahamas","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.72","E"
"12","'044","Bahamas","7010","Cost of vegetables","6226","Value","2021","2021","PPP dollar per person per day",,"O"
"12","'044","Bahamas","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","1.03","E"
"12","'044","Bahamas","7011","Cost of fruits","6226","Value","2021","2021","PPP dollar per person per day",,"O"
"12","'044","Bahamas","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.45","E"
"12","'044","Bahamas","7012","Cost of oils and fats","6226","Value","2021","2021","PPP dollar per person per day",,"O"
"12","'044","Bahamas","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%",,"O"
"12","'044","Bahamas","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%",,"O"
"12","'044","Bahamas","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%",,"O"
"12","'044","Bahamas","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%",,"O"
"12","'044","Bahamas","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%",,"O"
"12","'044","Bahamas","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No",,"O"
"12","'044","Bahamas","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No",,"O"
"12","'044","Bahamas","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No",,"O"
"12","'044","Bahamas","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No",,"O"
"12","'044","Bahamas","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No",,"O"
"13","'048","Bahrain","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","3.07","E"
"13","'048","Bahrain","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","3.15","E"
"13","'048","Bahrain","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3.25","E"
"13","'048","Bahrain","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.48","E"
"13","'048","Bahrain","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.67","E"
"13","'048","Bahrain","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.65","E"
"13","'048","Bahrain","7007","Cost of starchy staples","6226","Value","2021","2021","PPP dollar per person per day","0.53","E"
"13","'048","Bahrain","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","1.01","E"
"13","'048","Bahrain","7008","Cost of animal source foods","6226","Value","2021","2021","PPP dollar per person per day","1.16","E"
"13","'048","Bahrain","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.37","E"
"13","'048","Bahrain","7009","Cost of legumes, nuts and seeds","6226","Value","2021","2021","PPP dollar per person per day","0.51","E"
"13","'048","Bahrain","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.69","E"
"13","'048","Bahrain","7010","Cost of vegetables","6226","Value","2021","2021","PPP dollar per person per day","0.83","E"
"13","'048","Bahrain","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.47","E"
"13","'048","Bahrain","7011","Cost of fruits","6226","Value","2021","2021","PPP dollar per person per day","0.46","E"
"13","'048","Bahrain","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.18","E"
"13","'048","Bahrain","7012","Cost of oils and fats","6226","Value","2021","2021","PPP dollar per person per day","0.17","E"
"13","'048","Bahrain","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%",,"O"
"13","'048","Bahrain","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%",,"O"
"13","'048","Bahrain","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%",,"O"
"13","'048","Bahrain","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%",,"O"
"13","'048","Bahrain","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%",,"O"
"13","'048","Bahrain","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No",,"O"
"13","'048","Bahrain","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No",,"O"
"13","'048","Bahrain","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No",,"O"
"13","'048","Bahrain","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No",,"O"
